"timestamp","count","area","address","lat","lon"
"01/08/2018",2.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"01/08/2018",2.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"01/08/2018",2.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"01/08/2018",2.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"01/08/2018",1.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"01/08/2018",1.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"01/08/2018",1.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"01/08/2018",1.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"01/08/2018",1.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"01/08/2018",1.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"01/08/2018",1.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"01/09/2018",37.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"01/09/2018",25.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"01/09/2018",15.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"01/09/2018",14.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"01/09/2018",10.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"01/09/2018",10.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"01/09/2018",6.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"01/09/2018",5.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"01/09/2018",4.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"01/09/2018",3.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"01/09/2018",2.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"01/09/2018",2.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"01/09/2018",2.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"01/09/2018",1.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"01/10/2018",94.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"01/10/2018",90.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"01/10/2018",64.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"01/10/2018",63.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"01/10/2018",40.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"01/10/2018",35.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"01/10/2018",33.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"01/10/2018",28.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"01/10/2018",22.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"01/10/2018",21.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"01/10/2018",17.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"01/10/2018",16.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"01/10/2018",13.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"01/10/2018",13.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"01/10/2018",11.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"01/10/2018",10.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"01/10/2018",6.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"01/10/2018",5.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"01/10/2018",5.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"01/10/2018",4.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"01/10/2018",4.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"01/10/2018",3.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"01/10/2018",3.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"01/10/2018",3.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"01/10/2018",3.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"01/10/2018",3.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"01/10/2018",2.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"01/10/2018",2.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"01/10/2018",1.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"01/10/2018",1.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"01/10/2018",1.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"01/10/2018",1.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"01/10/2018",1.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"01/10/2018",1.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"01/10/2018",1.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"01/11/2018",1158.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"01/11/2018",1065.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"01/11/2018",742.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"01/11/2018",423.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"01/11/2018",280.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"01/11/2018",237.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"01/11/2018",186.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"01/11/2018",181.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"01/11/2018",164.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"01/11/2018",157.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"01/11/2018",153.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"01/11/2018",135.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"01/11/2018",113.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"01/11/2018",106.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"01/11/2018",88.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"01/11/2018",77.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"01/11/2018",64.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"01/11/2018",54.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"01/11/2018",53.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"01/11/2018",40.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"01/11/2018",33.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"01/11/2018",32.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"01/11/2018",32.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"01/11/2018",31.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"01/11/2018",24.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"01/11/2018",23.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"01/11/2018",19.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"01/11/2018",16.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"01/11/2018",15.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"01/11/2018",12.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"01/11/2018",8.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"01/11/2018",7.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"01/11/2018",6.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"01/11/2018",6.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"01/11/2018",6.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"01/11/2018",5.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"01/11/2018",4.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"01/11/2018",3.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"01/11/2018",2.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"01/11/2018",2.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"01/11/2018",2.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"01/11/2018",2.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"01/11/2018",1.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"01/12/2018",579.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"01/12/2018",535.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"01/12/2018",482.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"01/12/2018",326.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"01/12/2018",286.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"01/12/2018",271.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"01/12/2018",219.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"01/12/2018",211.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"01/12/2018",186.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"01/12/2018",183.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"01/12/2018",155.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"01/12/2018",138.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"01/12/2018",91.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"01/12/2018",79.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"01/12/2018",62.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"01/12/2018",47.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"01/12/2018",46.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"01/12/2018",43.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"01/12/2018",34.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"01/12/2018",32.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"01/12/2018",31.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"01/12/2018",23.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"01/12/2018",22.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"01/12/2018",22.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"01/12/2018",22.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"01/12/2018",20.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"01/12/2018",18.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"01/12/2018",13.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"01/12/2018",11.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"01/12/2018",9.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"01/12/2018",6.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"01/12/2018",6.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"01/12/2018",5.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"01/12/2018",4.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"01/12/2018",3.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"01/12/2018",2.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"01/12/2018",2.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"01/12/2018",1.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"01/12/2018",1.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"01/12/2018",1.00,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
"01/12/2018",1.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"01/12/2018",1.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"02/01/2018",272.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"02/01/2018",261.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"02/01/2018",236.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"02/01/2018",151.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"02/01/2018",93.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"02/01/2018",83.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"02/01/2018",79.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"02/01/2018",78.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"02/01/2018",51.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"02/01/2018",50.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"02/01/2018",49.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"02/01/2018",38.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"02/01/2018",37.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"02/01/2018",37.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"02/01/2018",33.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"02/01/2018",31.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"02/01/2018",26.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"02/01/2018",26.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"02/01/2018",16.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"02/01/2018",15.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"02/01/2018",15.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"02/01/2018",13.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"02/01/2018",11.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"02/01/2018",8.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"02/01/2018",7.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"02/01/2018",7.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"02/01/2018",6.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"02/01/2018",6.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"02/01/2018",5.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"02/01/2018",5.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"02/01/2018",4.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"02/01/2018",3.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"02/01/2018",3.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"02/01/2018",2.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"02/01/2018",2.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"02/01/2018",2.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"02/02/2018",281.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"02/02/2018",275.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"02/02/2018",206.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"02/02/2018",101.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"02/02/2018",75.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"02/02/2018",74.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"02/02/2018",73.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"02/02/2018",68.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"02/02/2018",53.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"02/02/2018",42.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"02/02/2018",37.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"02/02/2018",30.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"02/02/2018",25.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"02/02/2018",25.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"02/02/2018",23.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"02/02/2018",18.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"02/02/2018",17.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"02/02/2018",15.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"02/02/2018",14.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"02/02/2018",12.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"02/02/2018",8.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"02/02/2018",5.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"02/02/2018",4.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"02/02/2018",4.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"02/02/2018",3.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"02/02/2018",3.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"02/02/2018",3.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"02/02/2018",2.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"02/02/2018",2.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"02/02/2018",2.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"02/02/2018",2.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"02/02/2018",2.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"02/02/2018",2.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"02/02/2018",1.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"02/02/2018",1.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
